1,360779.225 360779.085 360778.775 360778.353 360777.677 360776.945 360776.297 360775.34 360774.186 360772.891 360771.765 360770.441 360769.174 360767.767 360766.669 360765.345 ,4065982.931 4065984.536 4065986.028 4065987.408 4065988.843 4065990.167 4065991.237 4065992.194 4065993.123 4065993.714 4065994.08 4065994.446 4065994.502 4065994.39 4065994.249 4065994.08 ,1,2,50,no
2,360763.656 360762.342 360760.991 360759.677 360758.326 360756.862 360755.398 360753.784 360752.301 360750.762 360749.279 360747.477 360745.901 360744.474 ,4065993.864 4065993.639 4065993.489 4065993.301 4065993.114 4065992.888 4065992.701 4065992.475 4065992.288 4065992.081 4065991.875 4065991.65 4065991.424 4065991.237 ,2,3,50,no
3,360741.771 360740.307 360738.806 360737.454 360736.103 360734.77 360733.212 360731.861 360730.397 360728.896 360727.225 360725.461 360723.696 360721.838 360720.262 360718.948 360717.296 360715.644 360714.143 360712.529 360710.802 360708.925 ,4065990.899 4065990.673 4065990.467 4065990.298 4065990.11 4065989.941 4065989.735 4065989.585 4065989.36 4065989.172 4065988.947 4065988.703 4065988.459 4065988.233 4065988.046 4065987.821 4065987.633 4065987.37 4065987.22 4065986.995 4065986.769 4065986.469 ,3,4,50,no
4,360706.053 360704.833 360703.67 360702.356 360700.986 360699.691 360698.32 360697.119 360695.993 360694.698 360693.497 360692.371 360691.151 360689.931 360688.842 360687.697 360686.477 360685.37 360684.506 360683.493 ,4065986.131 4065985.962 4065985.85 4065985.662 4065985.474 4065985.287 4065985.099 4065984.968 4065984.799 4065984.611 4065984.461 4065984.329 4065984.142 4065983.973 4065983.86 4065983.71 4065983.541 4065983.429 4065983.278 4065983.185 ,4,5,50,no
5,360680.838 360679.002 360677.026 360675.014 360673.091 360671.238 360669.685 360668.662 360667.938 360667.391 360667.356 360667.409 360667.638 360667.815 ,4065983.079 4065982.849 4065982.585 4065982.373 4065982.091 4065981.667 4065980.802 4065979.32 4065977.75 4065976.126 4065974.362 4065972.968 4065971.344 4065970.056 ,5,6,50,no
6,360667.802 360668.064 360668.29 360668.543 360668.787 360669.022 360669.266 360669.528 360669.697 360669.941 360670.167 360670.392 360670.617 360670.917 ,4065969.971 4065968.507 4065966.968 4065965.269 4065963.768 4065962.332 4065960.849 4065959.31 4065958.071 4065956.795 4065955.331 4065953.829 4065952.441 4065950.864 ,6,7,50,no
7,360671.659 360672.147 360673.16 360674.305 360675.356 360676.332 360677.44 360678.416 360679.729 360681.231 360682.432 360683.746 360685.21 ,4065948.011 4065946.585 4065945.458 4065944.313 4065943.056 4065942.061 4065941.066 4065940.203 4065939.34 4065938.664 4065938.101 4065937.575 4065936.937 ,7,8,50,no
8,360688.307 360689.508 360690.634 360691.704 360692.83 360693.881 360694.876 360696.021 360697.147 360698.217 360699.306 360700.282 360701.314 360702.346 360703.491 360704.599 360705.612 360706.57 360707.395 360708.353 360709.404 360710.455 360711.45 360712.501 360713.383 360714.434 360715.504 360716.574 ,4065936.074 4065935.942 4065935.83 4065935.755 4065935.811 4065935.98 4065936.111 4065936.243 4065936.393 4065936.543 4065936.693 4065936.787 4065936.937 4065937.087 4065937.2 4065937.369 4065937.519 4065937.632 4065937.744 4065937.857 4065938.007 4065938.157 4065938.27 4065938.439 4065938.532 4065938.645 4065938.814 4065938.945 ,8,9,50,no
9,360719.482 360721.671 360723.526 360725.715 360727.088 360728.498 360729.425 360730.612 360731.095 360731.466 360731.54 360731.354 ,4065939.306 4065939.454 4065939.863 4065940.567 4065941.606 4065942.682 4065944.129 4065945.724 4065947.617 4065949.397 4065951.364 4065952.922 ,9,10,50,no
10,360730.993 360730.801 360730.622 360730.425 360730.238 360730.012 360729.815 360729.599 360729.402 360729.215 ,4065955.697 4065957.119 4065958.48 4065959.887 4065961.356 4065962.801 4065964.321 4065965.917 4065967.249 4065968.643 ,10,11,50,no
