11,302578.689 302577.891 302577.093 302576.359 302575.586 302574.814 302574.054 302573.217 302572.406 302571.621 302570.861 302570.075 302569.226 302568.35 302567.384 302566.264 302565.131 302563.921 302562.942 302561.964 302560.882 302559.698 302558.462 302557.174 302555.99 ,4124128.005 4124128.018 4124127.992 4124127.979 4124127.979 4124127.953 4124127.94 4124127.94 4124127.927 4124127.915 4124127.902 4124127.889 4124127.876 4124127.85 4124127.837 4124127.824 4124127.824 4124127.799 4124127.773 4124127.799 4124127.747 4124127.721 4124127.721 4124127.747 4124127.67 ,11,12,15,go
12,302554.926 302554.107 302553.575 302553.11 302552.977 302552.977 302553.087 302553.398 302553.73 302554.328 302554.949 302555.813 302556.765 302557.652 302558.516 302559.402 302560.111 302560.931 ,4124127.356 4124126.979 4124126.381 4124125.628 4124124.764 4124123.9 4124122.947 4124122.105 4124121.352 4124120.643 4124120.089 4124119.756 4124119.579 4124119.557 4124119.557 4124119.557 4124119.557 4124119.579 ,12,13,5,uturn
13,302562.105 302563.102 302564.166 302565.163 302566.182 302567.268 302568.176 302569.151 302570.17 302571.167 302572.142 302573.184 302574.181 302575.2 302576.241 302577.194 302578.213 302579.144 ,4124119.557 4124119.535 4124119.601 4124119.579 4124119.601 4124119.623 4124119.645 4124119.645 4124119.668 4124119.668 4124119.645 4124119.668 4124119.668 4124119.69 4124119.668 4124119.69 4124119.645 4124119.49 ,13,14,10,go
14,302580.052 302580.916 302581.78 302582.689 302583.575 302584.572 302585.259 302585.946 302586.611 302587.142 302587.563 302587.94 302588.25 302588.45 302588.715 302588.937 302589.003 302589.026 302589.07 302589.136 ,4124119.313 4124119.025 4124118.804 4124118.538 4124118.294 4124117.895 4124117.253 4124116.588 4124115.923 4124114.97 4124114.106 4124113.065 4124112.046 4124111.026 4124110.007 4124108.922 4124107.814 4124106.795 4124105.798 4124104.734 ,14,15,10,deliveryB
15,302589.136 302589.092 302589.136 302589.159 302589.203 302589.181 302589.203 302589.203 302589.247 302589.247 302589.247 302589.292 302589.292 302589.314 302589.314 302589.358 302589.38 302589.38 302589.402 302589.38 302589.402 302589.469 302589.469 302589.491 302589.513 302589.557 302589.557 302589.602 302589.646 302589.646 302589.69 302589.668 302589.735 302589.735 302589.779 302589.823 302589.823 302589.845 ,4124103.338 4124102.208 4124100.945 4124099.571 4124098.109 4124096.735 4124095.34 4124093.811 4124092.371 4124090.842 4124089.379 4124087.673 4124086.167 4124084.483 4124082.688 4124080.849 4124078.921 4124077.06 4124074.977 4124073.161 4124070.945 4124068.729 4124066.093 4124063.19 4124060.177 4124057.031 4124053.796 4124050.561 4124047.946 4124045.287 4124042.008 4124038.973 4124035.849 4124032.702 4124029.667 4124026.764 4124024.106 4124021.535 ,15,16,20,go
16,302589.823 302589.801 302589.735 302589.668 302589.646 302589.624 302589.58 302589.557 302589.513 302589.469 302589.447 302589.38 302589.336 302589.314 302589.269 302589.225 302589.181 302589.136 302589.114 ,4124019.12 4124017.459 4124015.753 4124014.069 4124012.34 4124010.679 4124009.128 4124007.621 4124006.004 4124004.386 4124002.68 4124001.018 4123999.379 4123997.673 4123995.922 4123994.238 4123992.776 4123991.181 4123989.718 ,16,17,20,go
17,302589.003 302588.871 302588.871 302588.693 302588.605 302588.383 302588.073 302587.851 302587.585 302587.187 302586.699 302586.3 302585.813 302585.414 302584.971 302584.395 302583.819 302583.11 302582.534 302581.869 302581.16 302580.628 302579.964 302579.255 302578.457 302577.864 302576.995 302576.153 302575.444 302574.602 302573.804 302572.873 302572.031 302571.101 302570.303 302569.55 302568.824 302567.999 302567.162 302566.315 302565.384 302564.542 302563.612 302562.726 302561.884 302561.042 302560.155 302559.225 302558.388 302557.541 302556.671 302555.724 302554.976 302554.289 ,4123987.148 4123985.154 4123983.071 4123981.254 4123979.26 4123977.399 4123975.494 4123973.677 4123971.816 4123970.043 4123968.359 4123966.587 4123964.77 4123963.086 4123961.18 4123959.186 4123957.591 4123955.774 4123954.002 4123952.229 4123950.457 4123948.64 4123946.867 4123945.139 4123943.455 4123941.943 4123940.132 4123938.448 4123936.631 4123934.903 4123933.174 4123931.357 4123929.496 4123927.635 4123925.863 4123924.223 4123922.655 4123920.9 4123919.221 4123917.487 4123915.892 4123914.208 4123912.613 4123910.929 4123909.378 4123907.738 4123906.143 4123904.459 4123902.925 4123901.446 4123899.768 4123898.078 4123896.677 4123895.436 ,17,18,20,go
18,302553.558 302552.982 302552.428 302551.852 302551.343 302550.722 302550.213 302549.681 302549.105 302548.551 302548.108 302547.642 302547.177 302546.778 302546.291 302545.67 302545.117 302544.585 302544.031 302543.499 302542.768 302542.214 302541.616 302541.04 302540.419 302539.799 302539.201 302538.558 302537.938 302537.362 302536.741 302536.187 302535.656 302535.08 302534.57 302534.06 ,4123893.929 4123892.755 4123891.558 4123890.34 4123889.254 4123888.058 4123887.016 4123885.953 4123884.801 4123883.715 4123882.563 4123881.411 4123880.369 4123879.239 4123878.087 4123876.558 4123875.185 4123873.833 4123872.681 4123871.529 4123869.933 4123868.848 4123867.806 4123866.765 4123865.635 4123864.549 4123863.442 4123862.289 4123861.159 4123860.118 4123859.055 4123857.991 4123857.083 4123856.019 4123855.088 4123854.247 ,18,19,20,go
19,302533.34 302532.941 302532.509 302532.155 302531.734 302531.379 302530.947 302530.526 302530.139 302529.673 302529.274 302528.876 302528.421 302528 302527.557 302527.092 302526.649 302526.195 302525.763 302525.264 302524.766 302524.345 302523.824 302523.348 302522.893 302522.395 302521.941 302521.464 302520.921 302520.434 302519.913 302519.426 302518.983 302518.584 ,4123852.939 4123852.23 4123851.477 4123850.801 4123850.103 4123849.394 4123848.652 4123847.921 4123847.201 4123846.392 4123845.65 4123844.896 4123844.099 4123843.356 4123842.559 4123841.695 4123840.897 4123840.077 4123839.291 4123838.427 4123837.551 4123836.776 4123835.867 4123834.97 4123834.161 4123833.319 4123832.466 4123831.591 4123830.683 4123829.752 4123828.822 4123827.902 4123827.071 4123826.407 ,19,20,20,go
20,302518.285 302517.897 302517.398 302516.955 302516.457 302515.958 302515.449 302515.083 302514.535 302513.992 302513.438 302512.962 302512.385 302511.809 302511.2 302510.591 302510.037 302509.461 302508.84 302508.242 302507.666 302507.09 302506.514 302506.004 302505.506 302505.063 ,4123825.875 4123825.21 4123824.313 4123823.493 4123822.607 4123821.731 4123820.867 4123820.214 4123819.189 4123818.281 4123817.35 4123816.43 4123815.445 4123814.414 4123813.306 4123812.276 4123811.279 4123810.271 4123809.152 4123808.111 4123807.091 4123806.072 4123805.042 4123804.156 4123803.236 4123802.483 ,20,21,20,go
21,302504.487 302504.121 302503.744 302503.357 302502.969 302502.57 302502.16 302501.706 302501.252 302500.842 302500.399 302499.956 302499.501 302498.992 302498.493 302497.928 302497.452 302496.92 302496.466 302496.056 302495.591 302495.203 302494.793 302494.427 302493.995 302493.585 ,4123801.453 4123800.788 4123800.09 4123799.414 4123798.672 4123797.974 4123797.232 4123796.412 4123795.57 4123794.806 4123794.041 4123793.221 4123792.379 4123791.46 4123790.563 4123789.532 4123788.69 4123787.715 4123786.884 4123786.131 4123785.278 4123784.547 4123783.849 4123783.162 4123782.365 4123781.644 ,21,22,20,go
