1,302463.858,4123717.29
2,302474.746,4123737.21
3,302497.986,4123778.711
4,302509.558,4123799.657
5,302518.834,4123816.404
6,302521.617,4123841.255
7,302497.205,4123854.243
8,302473.867,4123847.505
9,302465.469,4123832.174
10,302465.909,4123811.814
11,302494.227,4123794.384
12,302493.494,4123781.006
13,302459.415,4123719.975
