1,239552.844,458909.126
2,239653.454,458910.882
3,239661.539,458924.429
4,239661.048,458935.743
5,239660.999,458935.893
6,239558.247,458938.479
7,239558.109,458938.474
8,239555.791,458912.685
9,239555.793,458912.582
10,239603.968,458910.005
11,239604.230,458910.019
12,239610.088,458934.083
13,239610.083,458934.250
14,239558.208,458938.479
15,239558.124,458938.485
16,239552.779,458909.343
