1,302460.314,4123710.143
2,302522.057,4123820.279
3,302558.327,4123889.125
4,302599.995,4124014.295
5,302598.601,4124258.268
6,302496.355,4124459.218
7,302582.265,4124490.231
8,302662.447,4123709.208
9,302433.769,4123672.261
10,302458.956,4123717.352
