1,239556.313 239559.629 239563.074 239566.015 239568.909 239571.620 239574.652 239577.270 239580.073 239583.208 239586.585 239590.677 239594.567 239598.089 239602.255 239606.267 239609.911 239613.242 239616.343 239618.395 239621.121 239623.862 239626.205 239628.931 239631.504 239633.456 239636.006 239638.472 239641.071 239643.862 239645.929 239647.935 239650.692 239653.112 ,458909.177 458909.300 458909.346 458909.346 458909.438 458909.483 458909.529 458909.529 458909.621 458909.690 458909.759 458909.820 458909.943 458910.004 458910.004 458910.096 458910.157 458910.207 458910.280 458910.310 458910.372 458910.402 458910.464 458910.517 458910.552 458910.598 458910.632 458910.693 458910.758 458910.800 458910.816 458910.877 458910.923 458910.954 ,1,2,50,no
2,239658.550 239660.801 239661.599 239661.654 239661.599 239661.563 239661.563 239661.527 239661.563 239661.563 239661.563 239661.545 239661.273 239660.619 ,458911.209 458911.989 458913.968 458916.254 458918.841 458920.656 458923.015 458925.293 458927.652 458929.867 458932.190 458934.232 458935.938 458937.480 ,2,4,50,no
3,239626.226 239623.631 239621.678 239618.945 239616.877 239613.386 239609.500 239605.989 239603.068 239600.342 239598.321 239596.254 239593.895 239591.874 239589.960 239587.831 239585.488 239583.191 239580.549 239577.862 239575.703 239573.199 239570.971 239568.536 239565.848 239563.321 239561.208 239559.187 ,458939.529 458939.552 458939.460 458939.460 458939.437 458939.391 458939.315 458939.253 458939.223 458939.146 458939.100 458939.070 458939.039 458939.058 458939.024 458938.978 458938.962 458938.932 458938.863 458938.794 458938.794 458938.725 458938.725 458938.679 458938.679 458938.610 458938.518 458937.990 ,4,6,50,no
4,239556.583 239555.940 239555.665 239555.542 239555.603 239555.634 239555.634 239555.653 239555.695 239555.726 239555.787 239555.787 239556.155 239556.813 ,458935.524 458934.177 458932.370 458930.440 458928.633 458926.673 458924.652 458922.638 458921.007 458919.108 458916.903 458914.973 458913.442 458911.957 ,6,8,50,no
5,239559.749 239563.088 239566.105 239568.896 239571.629 239574.673 239577.176 239580.048 239583.172 239586.617 239590.660 239594.519 239598.149 ,458909.265 458909.311 458909.395 458909.453 458909.476 458909.545 458909.568 458909.637 458909.728 458909.774 458909.866 458909.958 458910.004 ,8,10,50,no
6,239605.013 239606.529 239607.815 239608.987 239609.860 239610.365 239610.549 ,458910.502 458911.053 458911.742 458912.638 458913.672 458914.935 458916.244 ,10,12,50,no
7,239610.395 239610.326 239610.257 239610.206 239610.171 239610.124 239610.111 239610.111 239610.124 239610.124 239610.124 239609.917 239609.400 239608.573 ,458919.370 458920.714 458922.419 458923.849 458925.348 458926.799 458928.027 458929.358 458930.831 458932.304 458933.467 458935.017 458935.947 458937.136 ,12,14,50,no
8,239605.905 239604.406 239602.662 239600.879 239598.954 239596.770 239594.832 239593.130 239591.515 239589.951 239588.414 239586.734 239584.809 239582.922 239581.122 239579.386 239577.818 239576.268 239574.597 239573.081 239571.789 239569.514 239567.510 239565.868 239563.640 239561.201 239559.183 239558.483 ,458939.018 458939.225 458939.212 458939.160 458939.122 458939.096 458939.044 458939.031 458939.044 458939.031 458938.980 458938.967 458938.941 458938.928 458938.890 458938.855 458938.786 458938.769 458938.751 458938.734 458938.734 458938.682 458938.658 458938.654 458938.613 458938.535 458937.999 458937.509 ,14,16,50,no
9,239556.579 239555.925 239555.680 239555.544 239555.626 239555.626 239555.653 239555.653 239555.680 239555.708 239555.789 239555.789 239555.753 239555.426 239554.846 ,458935.526 458934.199 458932.361 458930.452 458928.628 458926.695 458924.680 458922.639 458921.032 458919.127 458916.876 458915.007 458913.291 458911.767 458910.424 458909.489 ,16,18,50,no
